pid,name,city,region,postal_code,tenant_type,longitude,latitude
57185f41-7c59-43a8-b737-daae15bec1d4,NAPA Auto Parts,Temple,OK,73568,Automotive,-98.23619,34.269814
c7ab1736-366a-48ac-a02d-10d52979f4ea,MrBeast Burger,Pinson,AL,35126,Quick Serve Restaurants,-86.681564,33.693485
8652b0ad-8413-4090-841f-203cf965aea5,The Fresh Market,Delray Beach,FL,33483,"Food, Groceries & Supermarkets",-80.069405,26.440601
684d7c32-e214-430c-bbc3-4f1a561c868f,T Mobile Authorized Retailer,Springfield,PA,19064,Electronics & Wireless,-75.35201,39.915104
be41152c-22f5-4bf7-83c6-aac4b3bc42c0,Sephora,Cranberry Township,PA,16066,Specialty Retail,-80.08459,40.688534
f923bbd8-d2e5-42fc-a577-2f1309a3f3f8,State Farm,Mount Pleasant,WI,53406,Services,-87.85017,42.696877
26a14433-8e01-49f3-9846-4942036f59e2,Han-Dee Hugo's,Elizabeth City,NC,27909,Convenience & Gas Stations,-76.30148,36.260635
33a18002-aa0c-437f-bbb2-ba5f15af1870,WORLDPAC,Kingston,NY,12401,Automotive,-73.98785,41.965363
c4e5d090-840c-496e-b0f4-ea79f2d5c6a4,Independent Bank Michigan,Kalamazoo,MI,49009,Services,-85.65854,42.268154
0f645fe9-8b08-4cc2-96b1-c5c48c2e0503,Hy-Vee,Cherokee,IA,51012,"Food, Groceries & Supermarkets",-95.55116,42.7656
a63f98f9-38f6-40de-a30f-a53b8a4fe378,DEFY Trampoline Park,Raleigh,NC,27616,Leisure & Recreation,-78.59181,35.857944
c29c84ac-b441-43f9-a8d8-a0d52710cdc4,Enterprise Bank & Trust,Arnold,MO,63010,Services,-90.39253,38.416115
2805c73f-fc35-424d-b270-6405fec88951,Progressive,Pittsfield,ME,04967,Services,-69.38035,44.786873
b11cfc81-c270-4c03-80b7-25efd23a0057,Citi Trends,Fort Myers,FL,33905,General Merchandise,-81.80695,26.6811
df2d159f-0faa-4a42-81f2-89607ec0d8d0,Wells Fargo,Waterloo,IA,50701,Services,-92.33787,42.494526
c0a76a7e-d386-4d20-a567-f94d314a2558,Sherwin-Williams Industrial Wood,Anaheim,CA,92804,Other,-117.94178,33.825493
c4dd1d98-8a1f-49af-b0d7-d4f9387e5f5b,Chipotle Mexican Grill,Kildeer,IL,60047,Quick Serve Restaurants,-88.04982,42.161343
68093109-2dfa-49ba-a3bf-348255939eec,PoolCorp,Olive Branch,MS,38654,Sporting Goods,-89.80286,34.981377
3602eeec-16ab-43a2-b1be-b5637cfe5ec0,David's Bridal,Phoenix,AZ,85044,Apparel & Accessories,-111.97437,33.31763
f1add626-8d42-40e7-bfec-d3d95c94764d,KFC,Hialeah,FL,33016,Quick Serve Restaurants,-80.33922,25.883549
39be21e2-cb01-42fc-aa83-c1cf5203682c,ERA Real Estate,Watertown,NY,13601,Services,-75.953186,43.975414
01045bd4-cb9e-4af8-a58e-191636bb16d9,United States Postal Service (USPS),Whigham,GA,39897,Services,-84.324776,30.883173
dc992081-268a-4f78-93fa-2fb156c5b6c4,Marco's Pizza,Lakemore,OH,44312,Restaurants & Bars,-81.41706,41.019608
e2496d68-0ac5-4de1-bb74-5da7a4cede1b,Progressive,Spring Hill,FL,34606,Services,-82.60947,28.479332
18ba14c0-ac73-4a78-8458-d0ef74e1eb32,Connect Hearing,Elk Grove,CA,95758,Specialty Retail,-121.39461,38.419086
ddb03734-c4ae-4525-a002-5997aac41162,Shell Oil,Timberlake,VA,24551,Convenience & Gas Stations,-79.259796,37.319424
6573c1be-38e4-4eb6-8e68-f5747fa76b60,Greyhound,Stamford,CT,06902,Other,-73.54169,41.046467
9d38383b-64b0-48d6-9830-e2f1249c83bb,Applebee's,Chesapeake,VA,23320,Restaurants & Bars,-76.25166,36.770256
2855799f-6abd-41dc-9482-a51da26a8b2c,Charles Schwab,West Palm Beach,FL,33401,Services,-80.05754,26.706625
b497dfe9-37bb-4bda-83dc-6d18c845a5bf,Circle K,Tavares,FL,32778,Convenience & Gas Stations,-81.7483,28.783266
b14e94a6-e89c-4607-b47c-6719040ec321,Penske Truck Rental,Logansport,IN,46947,Automotive,-86.33094,40.75797
5aa9bf3c-29e2-4c56-a8ee-e9605c5aab27,7-Eleven,Mantua,VA,22031,Convenience & Gas Stations,-77.24671,38.83839
38c86c2f-1001-483a-adec-6ee7c0ed77c6,Shell Oil,New London,MO,63459,Convenience & Gas Stations,-91.40611,39.588665
993b9d13-f141-4748-84e0-5200f7751739,Absolute Dental,Las Vegas,NV,89107,Services,-115.195114,36.172928
82543e97-7382-47df-93dc-38e10785eef5,Lone Star National Bank,McAllen,TX,78504,Services,-98.20482,26.251328
f8208ca0-8894-450f-8038-831b6eb198ab,7-Eleven,Las Vegas,NV,89131,Convenience & Gas Stations,-115.28215,36.301254
949df01e-8193-44ec-b760-2b3b6dc1e83b,Progressive,Chesapeake,VA,23320,Services,-76.21993,36.735744
3cbf2956-b674-4926-9a18-433614d8f216,Starbucks,Roseville,CA,95678,Quick Serve Restaurants,-121.29149,38.77731
1479b274-aa35-40b5-ae80-ebc19ed0dc3f,McDonald's,Chicago,IL,60602,Quick Serve Restaurants,-87.62588,41.883766
172ce4bc-0710-4fce-9cae-7e054e39d403,Old National Bank,Hickory Hills,IL,60457,Services,-87.813324,41.718945
1483a78c-ed74-4dfc-9be1-3ec7817ee445,Golden Nozzle Car Wash,Goffstown,NH,03045,Automotive,-71.56191,43.014545
3d6d1986-f815-47bf-a33b-42605d7e004a,McDonald's,Indianapolis city (balance),IN,46239,Quick Serve Restaurants,-86.02913,39.751038
183c3f81-ed46-4712-8f29-625a4d4fa1b9,Kung Fu Tea,Plainsboro Center,NJ,08536,Quick Serve Restaurants,-74.5959,40.337185
0149d2fd-ee37-4ea5-a53d-cc0774888681,Sherwin-Williams Industrial Wood,Sterling Heights,MI,48313,Other,-82.973915,42.626118
daee3cce-819a-463c-9918-f89b2c77a4c5,Murdoch's Ranch & Home Supply,Scottsbluff,NE,69361,Other,-103.64274,41.865734
0f4a850f-14c3-4b2f-b233-b63d3cb0007b,United States Postal Service (USPS),Augusta,ME,04330,Services,-69.78378,44.31098
141e48ef-ab4b-443e-9a19-b42b673727d6,The Little Gym,Shaker Heights,OH,44122,Leisure & Recreation,-81.533875,41.46486
8b590cc3-c8aa-499d-9273-35e23a192084,Gucci,Boston,MA,02199,Apparel & Accessories,-71.08166,42.347282
3292665c-9b7e-4281-9bcc-3c2f5a54138d,Starbucks,Irving,TX,75063,Quick Serve Restaurants,-96.959274,32.91843
05bd3ff6-1a39-4303-bfe6-9e76d4b40e74,R.E. Michel,East Highland Park,VA,23223,Other,-77.41163,37.559208
15937129-e8f6-4c60-90dd-e0f1758650af,Mendenhall Commons,Memphis,TN,38117,unbranded,-89.89506,35.116467
4c255875-c483-443d-864a-3f28991593e5,ampm,Fresno,CA,93710,Convenience & Gas Stations,-119.78998,36.823524
81a421ae-06da-40d4-97ff-b76fef846fbe,Walgreens,Granbury,TX,76048,General Merchandise,-97.77396,32.43568
367eb377-f57e-4238-97f9-9c57523b44bd,Goodwill Industries,Rockwood,TN,37854,General Merchandise,-84.62134,35.89421
640711a3-95f0-4125-97d3-106366e13bde,Panera Bread,Houston,TX,77346,Quick Serve Restaurants,-95.17108,29.99885
aa74d2f2-7807-4b01-93a7-e443d513e97f,State Farm,Talihina,OK,74571,Services,-95.04633,34.75242
de1afcb0-0baa-4c7b-9ab9-85c7a9aac3a0,MOD Pizza,Buda,TX,78610,Restaurants & Bars,-97.82403,30.082315
322aedf4-a32c-4618-9a6b-0a27fa1570c5,Waffle House,Fultondale,AL,35068,Restaurants & Bars,-86.80452,33.60825
fbc19916-7fa0-41a1-b2a4-f383ab025c05,Storage Mart,Ankeny,IA,50023,Services,-93.63867,41.730816
a19b2467-fbc5-4af5-8e24-0b1d74b18455,Quick Weight Loss Center,Cedar Park,TX,78613,Services,-97.81803,30.533564
937f17e4-3100-48e4-b6b6-c0169a3d97a3,Express Lane,East Moline,IL,61244,Convenience & Gas Stations,-90.45645,41.490604
1a6d3ca4-87a5-43bc-ae54-e1637446fd05,Public Storage,East Point,GA,30344,Services,-84.49625,33.655376
db0acdc6-8b0e-492f-a3a2-64b441696760,Pro Martial Arts,Rogers,AR,72758,Leisure & Recreation,-94.18753,36.316742
c545fbc6-597a-4cd5-b26e-01757a0622bc,Long John Silver's,Clemson,SC,29631,Quick Serve Restaurants,-82.82503,34.68973
92b931fd-2dd7-4f7f-bc85-f295337b8bf0,United States Postal Service (USPS),Tremont,PA,17981,Services,-76.389114,40.628468
cd8044b9-b985-4e59-89fa-f65952dd2273,Enmarket,Arden,NC,28704,Convenience & Gas Stations,-82.509445,35.451893
b285f566-39c0-4362-bb12-6f1e829bdb84,Haagen Dazs,Lakewood,CO,80401,Quick Serve Restaurants,-105.158325,39.731956
2c40454c-2f21-4650-b501-b7a4143fa32f,Dollar General,Dover,TN,37058,General Merchandise,-87.811295,36.530624
18af5d32-3cf6-496e-8e28-1c7eb9c9548c,Baskin Robbins,Union City,NJ,07087,Quick Serve Restaurants,-74.0159,40.779087
5cd24364-93c0-4b6f-8c2a-4b0b96e7aa82,Tractor Supply Co.,North Canton,OH,44720,Furniture & Home,-81.4203,40.86582
8eca7f71-cffe-43d3-ae60-7e281eba2192,T Mobile Authorized Retailer,Houston,TX,77065,Electronics & Wireless,-95.616234,29.915634
f2a869d5-363f-40fc-bfa5-d43e27f0fe9b,Johnstone Supply,Austin,TX,78758,Other,-97.712265,30.386395
6cebbac2-ed14-4224-a398-91edafbb5acd,Parkway Court,Missouri City,TX,77489,unbranded,-95.52578,29.592018
0fbc5852-6049-489e-b39e-1f2a256bbdd2,BJ's Restaurants,Los Angeles,CA,91367,Restaurants & Bars,-118.59674,34.1873
d7c284b2-2523-4f15-a415-5498830d3e33,Dollar General,Hawley,PA,18428,General Merchandise,-75.18373,41.481113
f724de16-ec2d-44dc-9472-1f253ef099c0,Progressive,South Haven,MI,49090,Services,-86.24567,42.422546
f15ca83b-41e0-4a1e-b4ec-5a571235882a,7-Eleven Fuel,Sunrise Manor,NV,89115,Convenience & Gas Stations,-115.097916,36.206245
7568b00b-647a-4201-883e-4e4678f2a985,BP,Preston,MN,55965,Convenience & Gas Stations,-92.08377,43.67573
57a1d54d-2d93-46f1-a6e0-6b24bf461b41,Five Guys,Chicago,IL,60615,Quick Serve Restaurants,-87.58961,41.799725
bce16047-5265-4fba-ace8-420daa7014be,Home2 Suites,Grand Blanc,MI,48439,Services,-83.6311,42.901188
1ca86013-4946-4b17-a873-90f35bf84fa8,Coastal Farm and Ranch,East Wenatchee,WA,98802,General Merchandise,-120.28383,47.40237
1844bb9c-b840-4bb2-af33-9c2ffd8d8f77,Miracle-Ear,Draper,UT,84020,Specialty Retail,-111.892265,40.537727
9976447b-7df8-42cf-939b-7b8c8f68df2d,Subway,South Berwick,ME,03908,Quick Serve Restaurants,-70.808304,43.233055
1b6827c8-eed8-4ae2-8837-3ac55f36355a,Beenes Drug Store,Tallulah,LA,71282,General Merchandise,-91.1849,32.4118
161373ab-22e3-4467-b6bc-bb49f40219b7,Luna Grill,Los Angeles,CA,90232,Restaurants & Bars,-118.39816,34.02144
6191c8ca-5fa6-4cb3-a17b-0bd6e1b67f91,Extra Space Storage,Clearwater,FL,33759,Services,-82.70937,27.979313
7a7d3b0d-da96-4254-ae89-916f43556a49,Rent-A-Center,Waukegan,IL,60085,Services,-87.86774,42.36945
ac6b234d-8040-486b-a0ca-ec4ba5a1608f,Farmers Insurance Group,Los Angeles,CA,91356,Services,-118.53686,34.171917
6c2ede11-cfac-4207-aa94-92c0aa8eac24,The Salvation Army,Niagara Falls,NY,14304,General Merchandise,-78.95376,43.094604
eb18eb5d-e9a0-4d16-8396-c77e7c63faca,Copart,Hurricane,WV,25526,Automotive,-82.01956,38.414
833fed3c-4d73-442a-a809-89df5af249c7,Piada Italian Street Food,Norwood,OH,45212,Quick Serve Restaurants,-84.454506,39.15973
30b45bfc-12be-4625-a8b6-cfaae9c1f5b5,Caliber Collision,Spokane,WA,99201,Automotive,-117.42889,47.65576
83f4f4eb-e6cc-4715-8ffa-6f192da4660b,Regal Entertainment Group,Round Lake Beach,IL,60073,Leisure & Recreation,-88.06887,42.381775
22bec319-c4d4-4ac6-af4c-26c1742f48f0,Circle K,Harrisburg,NC,28075,Convenience & Gas Stations,-80.64579,35.322186
f1e39a93-c473-4d04-b3a2-bf8f5c24104a,The Salvation Army,Huntingdon,PA,16652,General Merchandise,-78.00841,40.5031
2cd0a913-92e3-4a1c-9a78-665eb78419b6,Hunt Brothers Pizza,Brunswick,GA,31523,Quick Serve Restaurants,-81.56304,31.2732
0a8188ce-f5c0-4fa8-b861-fd3182dd84bf,Boost Mobile,Covington,VA,24426,Electronics & Wireless,-79.96682,37.7717
f2f7d00e-78c4-4169-982a-d4cb3b08fd84,Compass,Northfield,NJ,08225,Services,-74.556625,39.371468
1df81fd5-5011-4b15-8c3d-710495884c69,Taco Bell,Austin,TX,78723,Quick Serve Restaurants,-97.70402,30.314137
d04aac8a-bb03-4421-be5c-7b6d035d48a0,Sunbelt Rentals,Miami,FL,33166,Services,-80.32308,25.833235
1a0f1ee8-79b2-45b6-b956-1a46e9536248,Chevron,Spring Valley,NV,89147,Convenience & Gas Stations,-115.296844,36.10067
b665f42e-418f-4713-9c80-a4b8ae8d86df,Farmers Insurance Group,Reno,NV,89523,Services,-119.88471,39.527557
55cdda70-7147-4458-ab56-b09e51736043,Aire Serv,Merced,CA,95341,Other,-120.50918,37.2852
a44f1f3b-0165-4c84-85c6-15fef5e962f6,Leslie's Swimming Pool Supplies,Fresno,CA,93727,Specialty Retail,-119.70136,36.737194
a664573a-6354-4349-b166-58c4dc56a281,GameStop,Colorado Springs,CO,80915,Specialty Retail,-104.72399,38.85543
93bc1286-b563-468b-8ed5-a00d4988af17,Hunt Brothers Pizza,Cordova,TN,38018,Quick Serve Restaurants,-89.7371,35.130024
1001a54f-7667-4090-a875-65e3d346970a,McDonald's,Trenton,GA,30752,Quick Serve Restaurants,-85.51429,34.86893
6e956621-e76e-4765-90df-b54f285672d8,Dick's Sporting Goods,Knoxville,TN,37919,Sporting Goods,-84.038734,35.92436
78f3f520-33c1-44dd-9e49-f713600828fd,Burger King,Leisure City,FL,33033,Quick Serve Restaurants,-80.461296,25.484802
c0df83c1-0d71-4ede-a3a5-b1c79c5102e7,Farmers Insurance Group,Jackson,MO,63755,Services,-89.64482,37.368572
6d73718a-0133-4115-af61-2ec6806656ed,Jackson Hewitt Tax Service,Los Angeles,CA,91307,Services,-118.625435,34.18791
ad74ce20-fc90-4125-8b2b-ca126a98851d,Athleta,Progress,PA,17109,Apparel & Accessories,-76.84436,40.302643
13cb9287-f719-49de-b20d-3dc9827f125e,Eod Fall 2022 Plus Bakersfield Central Hotel,Bakersfield,CA,93304,Services,-119.0393,35.367535
1a419186-6f48-4bdd-825b-695b30b9ba61,Progressive,Kingston,NY,12401,Services,-74.02274,41.950256
190bddac-04b7-4edc-9b77-f2ee434646b3,Edward Jones,Godfrey,IL,62035,Services,-90.18708,38.92435
f0f68416-a2c0-431a-bbcc-0482941374ce,Tractor Supply Co.,Elkin,NC,28621,Furniture & Home,-80.85349,36.283573
9eb75d8e-66ce-432b-98c3-b6655788eccc,Progressive,Pelham,GA,31779,Services,-84.15259,31.126701
d5107c6b-3d66-4d9a-96bd-90d030623e75,EZ Mart,Baldwin,MI,49304,Convenience & Gas Stations,-85.85069,43.90156
d658e783-e7fb-48f1-adc6-0b05c6068e5e,Picture People,Hoover,AL,35244,Services,-86.81654,33.37613
ae638a1f-0fcf-4860-8b00-b5e507446b7a,Jiffy Lube,Columbia Falls,MT,59912,Automotive,-114.19231,48.370415
5a56aebf-bbb9-4328-be74-6aa703eb8b6c,Family Dollar Stores,Rowland,NC,28383,General Merchandise,-79.29569,34.539333
48a47b30-183d-4095-bd67-6d4c38a7c87a,Freeway Insurance Services,Mesa,AZ,85210,Services,-111.84149,33.39374
1bf98637-f2e6-41cc-8e9d-a4a66a93dd82,Kung Fu Tea,Boston,MA,02134,Quick Serve Restaurants,-71.13212,42.352203
e67cd381-d4cc-4122-950e-1620105021eb,Family Dollar Stores,Terre Haute,IN,47807,General Merchandise,-87.40096,39.47841
f71a4fa7-ee86-4688-b07e-ba692bdd0878,Taco Bell,Central Square,NY,13036,Quick Serve Restaurants,-76.12886,43.287415
5415ae0b-d52f-483e-9af9-0cdd86f65267,LL Flooring,Philadelphia,PA,19116,Furniture & Home,-75.01112,40.099014
980b646b-a8bb-41c1-866f-cbbdf55b67ec,TownePlace Suites by Marriott,Fort Myers,FL,33966,Services,-81.81035,26.606548
3884a9f9-7155-428e-af22-6ebfdd5a0af3,Jack in the Box,Harlingen,TX,78550,Quick Serve Restaurants,-97.71057,26.18999
44ff7469-ae81-4be9-be68-314c17a8985f,Goodwill Industries,Powell,TN,37849,General Merchandise,-84.056335,36.020046
5b912b77-09f5-410c-bda9-70098f0e93f4,Taco Bell,Kirkwood,MO,63122,Quick Serve Restaurants,-90.4069,38.576668
a18c0b71-5085-43ae-81e8-0c36574c6493,CITGO,Goldenrod,FL,32817,Convenience & Gas Stations,-81.27891,28.61086
1ee3589b-4c13-4bc4-9086-63e24927c6b4,Affinity Federal Credit Union,Clifton,NJ,07012,Services,-74.15971,40.83695
f8d7f369-d924-4903-a276-37d7eb536e29,Mattress by Appointment,Cedar Rapids,IA,52404,Furniture & Home,-91.6743,41.945126
ea21fd39-ce06-4b9a-944e-338e3d192c05,Subway,Ardmore,OK,73401,Quick Serve Restaurants,-97.13872,34.179646
dfc0270e-afa6-414b-838d-3e567925f080,Sonic,Southaven,MS,38671,Quick Serve Restaurants,-89.989395,34.964893
09ed2413-4075-44d0-bdfa-a58d83ac3539,Progressive,Corpus Christi,TX,78411,Services,-97.38241,27.744253
268ae680-01d4-44a9-a12d-a48667ce8833,Applebee's,Gilbert,AZ,85296,Restaurants & Bars,-111.68881,33.322163
336ffb40-d44e-4bf3-bdb2-87690d3162a1,Advance Auto Parts,La Porte,IN,46350,Automotive,-86.73693,41.60023
01a38cc8-aa04-4dd4-816d-d7c69bbbbf8a,Grease Monkey Auto,Fort Collins,CO,80525,Automotive,-105.037315,40.550064
13676aec-8c43-4e5a-aa78-cd4459500ddf,CVS,Cleveland,OH,44103,General Merchandise,-81.632965,41.503284
b2817da9-c15f-4857-b69d-191e5c6dde59,CVS Pharmacy,New York,NY,11426,General Merchandise,-73.713715,40.727604
a9761f95-4164-4aa2-b811-9150651aae77,Fedex Office Print & Ship Center,Omaha,NE,68114,Services,-96.02312,41.25843
9f486088-f1a1-43b2-aea1-54da3552018c,Edward Jones,Denver,CO,80224,Services,-104.902885,39.65568
2fcbd010-3994-4947-96eb-ae21395fd3a5,Tuxedo by Sarno,Metuchen,NJ,08840,Apparel & Accessories,-74.36279,40.541656
98d51931-f714-46b0-ac06-784ce6d4f2ff,Casey's General Stores,Crestwood,MO,63126,Convenience & Gas Stations,-90.38308,38.556797
ba577339-8752-4604-aaaf-9dcc35ca4629,Sunflower Shoppe,Colleyville,TX,76034,"Food, Groceries & Supermarkets",-97.100975,32.88324
43b427bf-59db-44d4-923b-2ea14336f122,Sunoco,Portsmouth,NH,03801,Convenience & Gas Stations,-70.770584,43.053318
44ef83c7-f2ca-4bbc-8903-2da96e113f45,Kroger Pharmacy,Southaven,MS,38671,General Merchandise,-89.997444,34.990273
6493b1f2-061e-4d54-b5e6-f73a672a146e,Interstate Batteries,Waltham,MA,02453,Automotive,-71.25287,42.375774
4805c5b4-0b11-42e1-9206-823e58d7a53a,UBS Group,Houston,TX,77058,Services,-95.10788,29.576536
dcd60721-43c5-4260-9368-c0a0609eb248,Express Factory Outlet,Columbus,OH,43016,Apparel & Accessories,-83.13026,40.07267
79b97f6a-b1e2-403a-8df8-c6e8af2d5f8e,Piggly Wiggly,Sylacauga,AL,35150,"Food, Groceries & Supermarkets",-86.24361,33.18475
f210be52-2d3b-44f0-95b3-2b9ec5c9d26d,Warby Parker,Durham,NC,27713,Specialty Retail,-78.94425,35.904686
902c3084-4836-430a-abf7-aba7c83a3930,Investors Bank,New York,NY,11217,Services,-73.98483,40.68719
c0c8395d-3afa-4a02-9bfc-7f671cc3bf7e,Bath & Body Works,Houston,TX,77082,Specialty Retail,-95.64857,29.732456
0b54ccab-039b-4203-918a-f91ad4d3bb36,Dairy Queen,Salinas,CA,93906,Quick Serve Restaurants,-121.65749,36.71583
29904e9f-077e-467f-b60f-75e68f93c58f,GameStop,Spring Valley,NY,10977,Specialty Retail,-74.02672,41.10566
11994eca-805e-4b82-b307-6ef1b65722da,The Meltdown,Schiller Park,IL,60176,Quick Serve Restaurants,-87.86211,41.966923
750f49b4-7191-4c0e-85b3-f7587fd6cadf,Walmart Neighborhood Market,Fort Worth,TX,76137,General Merchandise,-97.270645,32.875153
8f14e4b5-a1d0-4a7e-a7e7-94e73dcaa1f8,Hibbett Sports,Batesville,MS,38606,Sporting Goods,-89.92844,34.312214
f3dc8a13-b9f3-4955-a4c8-03405ede6c28,Kroger,Memphis,TN,38117,"Food, Groceries & Supermarkets",-89.89415,35.109917
844e4251-73fb-4206-bead-ee366d968b80,H&R Block,Twin Oaks,MO,63088,Services,-90.49818,38.566433
34ed344f-d602-4b5d-a385-c596408d2eff,Eisma's Garage,Ireton,IA,51027,Automotive,-96.31849,42.974533
5a39daac-9cb1-45fb-a3e1-3a64cec5e910,PacSun,Hobart,IN,46410,Apparel & Accessories,-87.310036,41.46827
203bc656-3f49-4b5e-9a4d-b2af70680d11,Wendy's,Nashville-Davidson metropolitan government (balance),TN,37076,Quick Serve Restaurants,-86.62699,36.18932
5d83ad70-cb5c-404c-8952-568ab9191e27,24 Hour Fitness,Monrovia,CA,91016,Leisure & Recreation,-117.99028,34.14165
91dd93d2-f6ba-4554-9abc-d12af7e3f7f4,CubeSmart,Avondale,LA,70094,Services,-90.22019,29.91054
1c0543c6-41d4-43f9-a93d-c7e3ac5c59d1,9Round,Nashua,NH,03060,Leisure & Recreation,-71.442665,42.707695
cd5df460-4d9f-479c-9eda-15a59995c436,Sephora,Rockwall,TX,75032,Specialty Retail,-96.45965,32.898735
572baeb1-d30f-4e3e-96ec-21e47387f4ea,Prairie Grove Auto & Farm Supply,Prairie Grove,AR,72753,Automotive,-94.31661,35.975445
d9abcddb-63b6-497b-93f3-251787a154a0,Greyhound,Lubbock,TX,79401,Other,-101.843796,33.583958
b5162500-09e3-416b-a0c0-1545a1da27c4,Cheney Wa Sears Appliance Repair,Cheney,WA,99004,General Merchandise,-117.58029,47.484154
5869fde2-ddb1-4af9-a3bd-70b76247f0ec,PNC Financial Services,Morristown,NJ,07960,Services,-74.45877,40.788387
c3e9381f-6a08-4bd2-b0f0-31118e546b41,Dollar General,Nashville-Davidson metropolitan government (balance),TN,37013,General Merchandise,-86.63247,36.069393
1a7b2802-e9a0-4490-a9ab-22654b1adbac,Circle K Gas,Albuquerque,NM,87114,Convenience & Gas Stations,-106.64593,35.205578
541b692c-6de5-4649-914b-004cad622df0,Duane Reade by Walgreens,New York,NY,11360,General Merchandise,-73.776085,40.77893
e7122182-e805-4e57-b79f-eacfeaa3a4dd,Party City,Marietta,GA,30066,Specialty Retail,-84.55084,34.01663
60637157-3fff-4164-a1b9-c7e3489c9d0b,Kroger Pharmacy,Cypress,TX,77433,General Merchandise,-95.73654,29.99025
edbe3566-f5bb-4e41-8128-e16b4f0343b8,O'Reilly Auto Parts,Williston,ND,58801,Automotive,-103.62182,48.169228
6c34b956-d8d6-4cb0-8161-b2c35cc2bad1,Red Wing Shoes,Mesa,AZ,85201,Footwear,-111.86821,33.43399
9cf4524c-35d5-40bc-a61d-9885ad5b4f80,Mattress Warehouse,Stone Ridge,VA,20105,Furniture & Home,-77.54988,38.9397
5f5c570b-4057-42d9-bd8e-ad3819e1a87d,Liberty Tax Service,Rincon,GA,31326,Services,-81.2329,32.284367
41e21e5a-b11c-4e17-8836-e87810b2afcc,CVS,Jacksonville,FL,32218,General Merchandise,-81.624725,30.489471
8b4fa7d1-b116-4e20-ad05-9d37147f508d,Smoker Friendly,Williamstown,WV,26187,Specialty Retail,-81.44792,39.40506
8fdaaef2-10ea-45ae-8b9f-1d5eea10d022,Watermill Express,Houston,TX,77055,"Food, Groceries & Supermarkets",-95.50043,29.811132
3ac35ce5-eeab-40cd-9bad-4f5188d7b547,DDS Dentures + Implant Solutions,Ponca City,OK,74604,Services,-97.066574,36.70744
148db6db-c5ff-456d-a52c-1baa33411eff,Speedy Cash,Austin,TX,78727,Services,-97.6952,30.416065
e403f621-0d17-4997-b9a4-363acb05a49f,Progressive,Sumter,SC,29150,Services,-80.33905,33.92456
0114aabf-4f40-4549-9efa-0c71dedf5e34,Papa John's,West Valley City,UT,84119,Quick Serve Restaurants,-111.96507,40.69687
fc017119-b20a-4d0a-8e62-a7d4a3eb8cc5,Dairy Queen,Salem,UT,84653,Quick Serve Restaurants,-111.66612,40.06654
98b0e429-afae-43a7-9ae3-e0ec1ee57e16,Ross Stores,Austin,TX,78748,General Merchandise,-97.7935,30.15986
38bb1911-c0ab-449a-a1f5-902ad34d49e2,Dressbarn,Wilmington,DE,19808,Apparel & Accessories,-75.66122,39.72366
68e0643f-6eed-41cd-aad8-af57b36561ca,Gateway Town Center,Little Rock,AR,72210,unbranded,-92.40865,34.65862
386af573-002f-4483-84a4-e8711f494387,Colton's Steakhouse,Warrensburg,MO,64093,Restaurants & Bars,-93.64845,38.77139
d732ff47-22b5-4cd8-aa06-ea138865dc27,Urbane Cafe,Temecula,CA,92591,Restaurants & Bars,-117.1566,33.52693
452da2b4-a4da-4044-a9bf-f66d3f94f5e7,Kohl's,Ballenger Creek,MD,21704,General Merchandise,-77.41338,39.39753
6ec1fa4a-3f7c-45c5-a923-e36aa8ad6bc1,ERA Real Estate,Brandenburg,KY,40108,Services,-86.1898,37.98882
6d3fef0e-b436-4d15-864b-99050cbd1708,C Spire Wireless,Flowood,MS,39232,Electronics & Wireless,-90.06519,32.340416
52c42f01-9d69-456a-9913-54856993a98c,Walmart Supercenter,Hutchinson,KS,67501,General Merchandise,-97.89211,38.0697
54134d7d-4918-4b33-a866-2b0cbe0aabc5,Costco Optical,Cedar Park,TX,78613,Specialty Retail,-97.819595,30.527548
9918117f-2470-4877-87d7-c48c72a190b4,Do It Best,Port Hadlock-Irondale,WA,98339,Furniture & Home,-122.76229,48.032703
280164d6-8f43-44b6-b4ad-c8679f15f760,Costa Vida,Chubbuck,ID,83202,Quick Serve Restaurants,-112.4641,42.911625
c2b56099-7870-4306-bf68-6d7460bf8bce,Olive Garden,Chico,CA,95928,Restaurants & Bars,-121.80665,39.72555
4171f56a-c69b-4aa1-a176-0992c95ba5c8,McDonald's,Morgan Hill,CA,95037,Quick Serve Restaurants,-121.65525,37.150623
711785a7-8dc3-45fa-acba-f35c991abf23,ConocoPhillips,Van Buren,AR,72956,Convenience & Gas Stations,-94.35611,35.461193
2ca764b8-e9fa-4fac-b74a-e9daa212d47a,The UPS Store,Vacaville,CA,95687,Services,-121.96342,38.36281
e9ec5117-5b67-49a1-8824-4f1fc86d4e93,Bubbakoo's Burritos,Bedford,NH,03110,Restaurants & Bars,-71.481285,42.96429
c3472cc7-cef6-415f-a2c7-f0c4567af780,ZIPS Car Wash,Concord,MO,63128,Automotive,-90.38041,38.498283
aebacb22-c98c-4408-9493-d0b81141c627,The Original Buscemis,Washington,MI,48094,Restaurants & Bars,-83.03503,42.727104
fda6a059-d600-4be6-bfb9-b0d5a3b5177a,Casey's General Stores,Fredonia,WI,53021,Convenience & Gas Stations,-87.94153,43.473263
